"T_0","voidfractionPrev","rho","voidfractionNext","ddtVoidfraction","KslNext","UsWeightField_","p","Ksl","Tsource","T","voidfraction","KslPrev","voidfraction_0","U_0:0","U_0:1","U_0:2","U:0","U:1","U:2","UsNext:0","UsNext:1","UsNext:2","expParticleForces:0","expParticleForces:1","expParticleForces:2","impParticleForces:0","impParticleForces:1","impParticleForces:2","UsPrev:0","UsPrev:1","UsPrev:2","Us:0","Us:1","Us:2","Points:0","Points:1","Points:2"
588.86,0.48505,0.175,0.48505,-1.7347e-13,4.4825e+05,0.056034,21.466,4.4825e+05,3610.9,588.86,0.48505,4.4825e+05,0.48505,0.0099953,-0.0025074,0.05945,0.0099953,-0.0025074,0.05945,-1.1089e-11,-5.9714e-11,5.8554e-11,0,0,0,1.1911e-08,6.3104e-10,4.3583e-08,-1.1089e-11,-5.9714e-11,5.8554e-11,-1.1089e-11,-5.9714e-11,5.8554e-11,-0.0012,0.001,0.0012618
589.62,0.55142,0.175,0.55142,6.9389e-13,1.4101e+06,0.094828,21.107,1.4101e+06,5591.7,589.62,0.55142,1.4101e+06,0.55142,0.016985,-0.0023464,0.069957,0.016985,-0.0023464,0.069957,-7.507e-12,-4.757e-11,4.529e-11,0,0,0,9.1227e-09,-8.377e-10,3.998e-08,-7.5068e-12,-4.757e-11,4.529e-11,-7.507e-12,-4.757e-11,4.529e-11,-0.001,0.001,0.0012618
590.23,0.46198,0.175,0.46198,1.0408e-12,1.5769e+06,0.10345,20.786,1.5769e+06,6433.7,590.23,0.46198,1.5769e+06,0.46198,0.019133,-0.0013681,0.060298,0.019133,-0.0013681,0.060298,1.5817e-11,-4.9098e-11,2.5014e-11,0,0,0,9.7586e-09,-2.0735e-09,5.3751e-08,1.5817e-11,-4.9098e-11,2.5014e-11,1.5817e-11,-4.9098e-11,2.5014e-11,-0.0008,0.001,0.0012618
590.72,0.3509,0.175,0.3509,8.6736e-13,2.5005e+09,0.068966,20.303,2.5005e+09,5400,590.72,0.3509,2.5005e+09,0.3509,0.016915,-0.0014225,0.044068,0.016915,-0.0014225,0.044068,2.3868e-11,-4.4471e-11,-7.7978e-12,0,0,0,1.046e-08,-3.2665e-09,6.3394e-08,2.3868e-11,-4.4471e-11,-7.7979e-12,2.3868e-11,-4.4471e-11,-7.7978e-12,-0.0006,0.001,0.0012618
591.03,0.37255,0.175,0.37255,6.9389e-13,2.5004e+09,0.068965,20.054,2.5004e+09,5204.5,591.03,0.37255,2.5004e+09,0.37255,-0.0045605,2.3654e-05,0.057967,-0.0045605,2.3654e-05,0.057967,2.7332e-11,-3.8299e-11,-1.3621e-11,0,0,0,8.5589e-09,-3.1414e-09,6.0647e-08,2.7331e-11,-3.8299e-11,-1.3621e-11,2.7332e-11,-3.8299e-11,-1.3621e-11,-0.0004,0.001,0.0012618
591.05,0.64085,0.175,0.64085,6.9389e-13,10904,0.043103,20.247,10904,2707.8,591.05,0.64085,10904,0.64085,-0.021795,0.001374,0.12094,-0.021795,0.001374,0.12094,2.6879e-11,-2.6907e-11,8.2353e-13,0,0,0,3.6296e-09,-1.6611e-09,3.1694e-08,2.6879e-11,-2.6907e-11,8.2351e-13,2.6879e-11,-2.6907e-11,8.2353e-13,-0.0002,0.001,0.0012618
591.26,0.66392,0.175,0.66392,5.2042e-13,7116.1,0.038793,20.434,7116.1,2503.5,591.26,0.66392,7116.1,0.66392,-0.010015,0.0052866,0.14701,-0.010015,0.0052866,0.14701,1.905e-11,-3.9263e-11,-2.2464e-11,0,0,0,2.3138e-09,-3.1896e-10,2.8454e-08,1.905e-11,-3.9263e-11,-2.2463e-11,1.905e-11,-3.9263e-11,-2.2464e-11,0,0.001,0.0012618
591.17,0.3942,0.175,0.3942,8.6736e-13,1.2505e+09,0.077586,19.984,1.2505e+09,5540.2,591.17,0.3942,1.2505e+09,0.3942,0.0039783,0.0076058,0.095289,0.0039783,0.0076058,0.095289,1.3787e-11,-6.1623e-11,-5.5771e-11,0,0,0,5.4257e-09,4.5181e-10,6.6304e-08,1.3787e-11,-6.1623e-11,-5.5771e-11,1.3787e-11,-6.1623e-11,-5.5771e-11,0.0002,0.001,0.0012618
590.81,0.46057,0.175,0.46057,6.9389e-13,2.5005e+09,0.077586,19.847,2.5005e+09,5538,590.81,0.46057,2.5005e+09,0.46057,-0.0056395,0.010962,0.071129,-0.0056395,0.010962,0.071129,-1.0142e-11,-4.0346e-11,-4.8638e-11,0,0,0,6.0345e-09,8.4932e-10,6.9935e-08,-1.0142e-11,-4.0347e-11,-4.8638e-11,-1.0142e-11,-4.0346e-11,-4.8638e-11,0.0004,0.001,0.0012618
590.53,0.70863,0.175,0.70863,1.7347e-13,1.25e+09,0.034483,20.191,1.25e+09,2568.8,590.53,0.70863,1.25e+09,0.70863,-0.019337,0.017164,0.10696,-0.019337,0.017164,0.10696,-3.4487e-11,-2.6815e-11,-3.7716e-11,0,0,0,1.9042e-09,1.5964e-09,3.0046e-08,-3.4487e-11,-2.6815e-11,-3.7716e-11,-3.4487e-11,-2.6815e-11,-3.7716e-11,0.0006,0.001,0.0012618
590.22,0.7317,0.175,0.7317,3.4694e-13,3640.1,0.025862,20.361,3640.1,1898.6,590.22,0.7317,3640.1,0.7317,-0.022673,0.019171,0.11458,-0.022673,0.019171,0.11458,-2.8082e-11,-2.8336e-11,-3.0151e-11,0,0,0,7.4818e-10,1.75e-09,1.865e-08,-2.8082e-11,-2.8336e-11,-3.0151e-11,-2.8082e-11,-2.8336e-11,-3.0151e-11,0.0008,0.001,0.0012618
589.79,0.5067,0.175,0.5067,1.0408e-12,5.5631e+05,0.056034,20.474,5.5631e+05,4340.8,589.79,0.5067,5.5631e+05,0.5067,-0.012402,0.010097,0.073215,-0.012402,0.010097,0.073215,1.5537e-13,-1.2566e-11,-6.6164e-12,0,0,0,-4.4399e-09,4.0826e-09,3.8727e-08,1.5534e-13,-1.2566e-11,-6.6164e-12,1.5537e-13,-1.2566e-11,-6.6164e-12,0.001,0.001,0.0012618
588.99,0.43892,0.175,0.43892,8.6736e-13,5.6734e+05,0.064655,20.5,5.6734e+05,5112.5,588.99,0.43892,5.6734e+05,0.43892,-0.0078733,0.0044436,0.04829,-0.0078733,0.0044436,0.04829,-7.5254e-12,-7.8345e-12,-8.0919e-12,0,0,0,-7.8206e-09,4.8003e-09,4.2967e-08,-7.5254e-12,-7.8345e-12,-8.0919e-12,-7.5254e-12,-7.8345e-12,-8.0919e-12,0.0012,0.001,0.0012618
588.03,0.3942,0.175,0.3942,-1.7347e-13,1.25e+09,0.073276,20.699,1.25e+09,5202.9,588.03,0.3942,1.25e+09,0.3942,-0.0082872,0.0044903,0.037848,-0.0082872,0.0044903,0.037848,-5.7293e-12,-1.8086e-11,-1.5635e-11,0,0,0,-6.6889e-09,3.3132e-09,4.8721e-08,-5.7294e-12,-1.8086e-11,-1.5635e-11,-5.7293e-12,-1.8086e-11,-1.5635e-11,0.0014,0.001,0.0012618
587.04,0.41726,0.175,0.41726,-3.4694e-13,1.25e+09,0.068966,21.043,1.25e+09,4723.7,587.04,0.41726,1.25e+09,0.41726,-0.0067171,0.0037502,0.031064,-0.0067171,0.0037502,0.031064,-2.9125e-12,-3.8167e-11,-8.7924e-12,0,0,0,-4.4767e-09,2.2603e-09,4.5725e-08,-2.9125e-12,-3.8167e-11,-8.7924e-12,-2.9125e-12,-3.8167e-11,-8.7924e-12,0.0016,0.001,0.0012618
585.67,0.57448,0.175,0.57448,5.2042e-13,1.25e+09,0.047414,21.127,1.25e+09,3515.4,585.67,0.57448,1.25e+09,0.57448,-0.0063674,0.0042803,0.036528,-0.0063674,0.0042803,0.036528,-2.0412e-11,-5.2204e-11,1.6371e-11,0,0,0,-1.0237e-09,1.2069e-09,3.4727e-08,-2.0412e-11,-5.2204e-11,1.6371e-11,-2.0412e-11,-5.2204e-11,1.6371e-11,0.0018,0.001,0.0012618
584.18,0.3942,0.175,0.3942,8.6736e-13,2.5003e+09,0.068965,21.281,2.5003e+09,5892.6,584.18,0.3942,2.5003e+09,0.3942,0.00082257,0.002005,0.03242,0.00082257,0.002005,0.03242,-1.3553e-11,-3.1871e-11,4.8323e-11,0,0,0,-3.7426e-09,1.0993e-09,5.744e-08,-1.3553e-11,-3.1871e-11,4.8323e-11,-1.3553e-11,-3.1871e-11,4.8323e-11,0.002,0.001,0.0012618
581.76,0.37113,0.175,0.37113,1.3878e-12,3.7503e+09,0.077586,21.176,3.7503e+09,6853.2,581.76,0.37113,3.7503e+09,0.37113,0.0062218,-0.0010015,0.031655,0.0062218,-0.0010015,0.031655,-2.836e-13,9.6654e-12,3.427e-11,0,0,0,-1.1546e-09,-5.2373e-10,6.9129e-08,-2.8363e-13,9.6654e-12,3.4269e-11,-2.836e-13,9.6654e-12,3.427e-11,0.0022,0.001,0.0012618
579.04,0.52835,0.175,0.52835,1.2143e-12,2.5003e+09,0.060345,20.924,2.5003e+09,5068.5,579.04,0.52835,2.5003e+09,0.52835,0.0015725,-0.0033574,0.040634,0.0015725,-0.0033574,0.040634,6.9203e-12,3.463e-11,1.0907e-11,0,0,0,4.6999e-09,-1.5251e-09,5.5899e-08,6.9204e-12,3.463e-11,1.0906e-11,6.9203e-12,3.463e-11,1.0907e-11,0.0024,0.001,0.0012618
576.87,0.64085,0.175,0.64085,3.4694e-13,1.2503e+09,0.043103,20.927,1.2503e+09,3525.4,576.87,0.64085,1.2503e+09,0.64085,0.0011318,-0.0045538,0.061439,0.0011318,-0.0045538,0.061439,4.0955e-12,2.2711e-11,1.3398e-11,0,0,0,5.3871e-09,-1.4947e-09,4.0702e-08,4.0955e-12,2.2711e-11,1.3398e-11,4.0955e-12,2.2711e-11,1.3398e-11,0.0026,0.001,0.0012618
574.81,0.75335,0.175,0.75335,1.7347e-13,1.25e+09,0.030172,20.857,1.25e+09,2443.6,574.81,0.75335,1.25e+09,0.75335,0.0034288,-0.0056341,0.065216,0.0034288,-0.0056341,0.065216,3.4602e-12,1.7315e-11,5.4533e-12,0,0,0,4.2877e-09,-1.1494e-09,2.8688e-08,3.4602e-12,1.7315e-11,5.4532e-12,3.4602e-12,1.7315e-11,5.4533e-12,0.0028,0.001,0.0012618
573,0.82113,0.175,0.82113,0,12839,0,20.814,12839,0,573,0.82113,12839,0.82113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.001,0.0012618
573,0.64226,0.175,0.64226,0,25610,0,20.599,25610,0,573,0.64226,25610,0.64226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003,0.002,0.0012618
575.03,0.6192,0.175,0.6192,1.7347e-13,19147,0.038793,20.524,19147,3031.5,575.03,0.6192,19147,0.6192,0.0051261,0.0019541,0.063412,0.0051261,0.0019541,0.063412,-2.1569e-12,-3.9084e-11,5.9914e-12,0,0,0,-2.9106e-10,-1.2805e-09,2.682e-08,-2.1569e-12,-3.9084e-11,5.9914e-12,-2.1569e-12,-3.9084e-11,5.9914e-12,-0.0028,0.002,0.0012618
577.36,0.57307,0.175,0.57307,5.2042e-13,1.859e+06,0.081896,20.403,1.859e+06,5883.8,577.36,0.57307,1.859e+06,0.57307,0.0071215,0.0030909,0.048269,0.0071215,0.0030909,0.048269,9.8917e-13,-4.016e-11,8.092e-12,0,0,0,8.1178e-10,-9.3496e-10,4.571e-08,9.8915e-13,-4.016e-11,8.0921e-12,9.8917e-13,-4.016e-11,8.092e-12,-0.0026,0.002,0.0012618
579.76,0.52835,0.175,0.52835,1.2143e-12,1.856e+06,0.086207,20.278,1.856e+06,6153.1,579.76,0.52835,1.856e+06,0.52835,0.0074336,0.0026525,0.067509,0.0074336,0.0026525,0.067509,-8.3187e-12,-4.3091e-11,2.8053e-13,0,0,0,1.1078e-09,-8.3948e-10,4.6828e-08,-8.3187e-12,-4.3091e-11,2.8057e-13,-8.3187e-12,-4.3091e-11,2.8053e-13,-0.0024,0.002,0.0012618
581.5,0.52976,0.175,0.52976,5.2042e-13,6404.8,0.047414,20.14,6404.8,3764.4,581.5,0.52976,6404.8,0.52976,-0.0059147,0.00077034,0.11223,-0.0059147,0.00077034,0.11223,-3.404e-12,-4.5432e-11,-7.5448e-12,0,0,0,-2.2639e-09,-9.4685e-10,3.5793e-08,-3.404e-12,-4.5432e-11,-7.5447e-12,-3.404e-12,-4.5432e-11,-7.5448e-12,-0.0022,0.002,0.0012618
583.25,0.48505,0.175,0.48505,1.7347e-13,13782,0.056034,20.49,13782,5173.8,583.25,0.48505,13782,0.48505,-0.022076,-0.0010387,0.10116,-0.022076,-0.0010387,0.10116,7.4534e-12,-3.8191e-11,-2.2699e-11,0,0,0,-9.3352e-09,2.9137e-10,5.3577e-08,7.4535e-12,-3.8191e-11,-2.2699e-11,7.4534e-12,-3.8191e-11,-2.2699e-11,-0.002,0.002,0.0012618
585.31,0.3942,0.175,0.3942,1.2143e-12,8.753e+05,0.077586,21.171,8.753e+05,7605.1,585.31,0.3942,8.753e+05,0.3942,-0.01493,-0.001872,0.053944,-0.01493,-0.001872,0.053944,1.3488e-11,-3.5533e-11,-3.1759e-11,0,0,0,-1.4265e-08,9.6918e-10,7.4952e-08,1.3488e-11,-3.5533e-11,-3.1759e-11,1.3488e-11,-3.5533e-11,-3.1759e-11,-0.0018,0.002,0.0012618
586.72,0.3942,0.175,0.3942,5.2042e-13,1.1671e+06,0.077586,21.438,1.1671e+06,7624.5,586.72,0.3942,1.1671e+06,0.3942,-0.0043559,0.00049029,0.033658,-0.0043559,0.00049029,0.033658,1.8239e-11,-3.2554e-11,-3.0763e-11,0,0,0,-1.1278e-08,-2.5041e-11,7.342e-08,1.8239e-11,-3.2554e-11,-3.0763e-11,1.8239e-11,-3.2554e-11,-3.0763e-11,-0.0016,0.002,0.0012618
587.87,0.48505,0.175,0.48505,-8.6736e-13,3.1228e+05,0.056034,21.66,3.1228e+05,5047.4,587.87,0.48505,3.1228e+05,0.48505,0.0042669,5.6913e-05,0.077643,0.0042669,5.6913e-05,0.077643,8.4206e-12,-3.782e-11,-1.3569e-11,0,0,0,-7.9043e-09,3.8798e-10,5.1454e-08,8.4206e-12,-3.782e-11,-1.3569e-11,8.4206e-12,-3.782e-11,-1.3569e-11,-0.0014,0.002,0.0012618
588.84,0.64226,0.175,0.64226,-6.9389e-13,10661,0.034483,21.766,10661,2534.5,588.84,0.64226,10661,0.64226,0.020589,-0.0050947,0.12341,0.020589,-0.0050947,0.12341,-2.2204e-12,-4.4424e-11,1.0096e-11,0,0,0,-2.9976e-09,3.2191e-10,2.5157e-08,-2.2203e-12,-4.4424e-11,1.0096e-11,-2.2204e-12,-4.4424e-11,1.0096e-11,-0.0012,0.002,0.0012618
589.46,0.64085,0.175,0.64085,3.4694e-13,1.4054e+06,0.086207,21.507,1.4054e+06,4998.4,589.46,0.64085,1.4054e+06,0.64085,0.026152,-0.0062346,0.10211,0.026152,-0.0062346,0.10211,-1.9849e-12,-4.0587e-11,1.8615e-11,0,0,0,4.289e-09,-1.0547e-09,3.2787e-08,-1.9849e-12,-4.0587e-11,1.8615e-11,-1.9849e-12,-4.0587e-11,1.8615e-11,-0.001,0.002,0.0012618
590.07,0.55142,0.175,0.55142,1.0408e-12,1.4103e+06,0.094828,21.21,1.4103e+06,5570.2,590.07,0.55142,1.4103e+06,0.55142,0.027553,-0.0053219,0.076843,0.027553,-0.0053219,0.076843,4.8807e-12,-3.7123e-11,2.0718e-11,0,0,0,6.021e-09,-1.6685e-09,4.6381e-08,4.8808e-12,-3.7123e-11,2.0718e-11,4.8807e-12,-3.7123e-11,2.0718e-11,-0.0008,0.002,0.0012618
590.48,0.48505,0.175,0.48505,8.6736e-13,3.6078e+05,0.056034,20.726,3.6078e+05,3748.1,590.48,0.48505,3.6078e+05,0.48505,0.023394,-0.0035042,0.071036,0.023394,-0.0035042,0.071036,1.5646e-11,-4.2285e-11,1.9818e-11,0,0,0,6.4949e-09,-2.5525e-09,4.9733e-08,1.5646e-11,-4.2285e-11,1.9818e-11,1.5646e-11,-4.2285e-11,1.9818e-11,-0.0006,0.002,0.0012618
590.77,0.43892,0.175,0.43892,5.2042e-13,7.884e+05,0.068965,20.463,7.884e+05,4356.5,590.77,0.43892,7.884e+05,0.43892,0.0053756,-0.0022467,0.063369,0.0053756,-0.0022467,0.063369,2.0009e-11,-4.3471e-11,2.4059e-11,0,0,0,7.4785e-09,-2.775e-09,5.9816e-08,2.0009e-11,-4.3471e-11,2.4059e-11,2.0009e-11,-4.3471e-11,2.4059e-11,-0.0004,0.002,0.0012618
590.95,0.48363,0.175,0.48363,8.6736e-13,4.3955e+05,0.064655,20.527,4.3955e+05,3692.4,590.95,0.48363,4.3955e+05,0.48363,0.0011606,-0.0021504,0.089055,0.0011606,-0.0021504,0.089055,1.8751e-11,-4.532e-11,3.6109e-11,0,0,0,6.2133e-09,-2.1061e-09,5.4581e-08,1.8751e-11,-4.532e-11,3.6109e-11,1.8751e-11,-4.532e-11,3.6109e-11,-0.0002,0.002,0.0012618
591.01,0.57448,0.175,0.57448,8.6736e-13,9402.6,0.047414,20.391,9402.6,2846.5,591.01,0.57448,9402.6,0.57448,0.0082172,-0.0031965,0.15004,0.0082172,-0.0031965,0.15004,-6.9809e-13,-2.4863e-11,-4.7083e-12,0,0,0,4.2384e-09,-1.206e-09,4.1964e-08,-6.9808e-13,-2.4863e-11,-4.7083e-12,-6.9809e-13,-2.4863e-11,-4.7083e-12,0,0.002,0.0012618
591.04,0.55142,0.175,0.55142,6.9389e-13,1.2505e+09,0.056034,20.046,1.2505e+09,3826.6,591.04,0.55142,1.2505e+09,0.55142,0.0031685,-0.0065785,0.14745,0.0031685,-0.0065785,0.14745,-1.7948e-11,-4.634e-12,-4.9793e-11,0,0,0,5.7575e-09,-5.2903e-10,5.7792e-08,-1.7948e-11,-4.634e-12,-4.9793e-11,-1.7948e-11,-4.634e-12,-4.9793e-11,0.0002,0.002,0.0012618
590.9,0.39278,0.175,0.39278,8.6736e-13,2.5012e+09,0.094828,20.088,2.5012e+09,6356.9,590.9,0.39278,2.5012e+09,0.39278,0.0006273,-0.0053127,0.074767,0.0006273,-0.0053127,0.074767,-1.8754e-11,9.9488e-12,-4.375e-11,0,0,0,5.0095e-09,-2.5076e-09,8.71e-08,-1.8754e-11,9.9487e-12,-4.375e-11,-1.8754e-11,9.9488e-12,-4.375e-11,0.0004,0.002,0.0012618
590.31,0.52835,0.175,0.52835,5.2042e-13,1.2507e+09,0.068966,20.228,1.2507e+09,4564,590.31,0.52835,1.2507e+09,0.52835,0.0021253,-0.0065419,0.069923,0.0021253,-0.0065419,0.069923,-1.6809e-11,1.6469e-11,-3.3264e-11,0,0,0,1.2036e-09,-2.832e-09,5.7056e-08,-1.6809e-11,1.6469e-11,-3.3264e-11,-1.6809e-11,1.6469e-11,-3.3264e-11,0.0006,0.002,0.0012618
589.52,0.77642,0.175,0.77642,0,3973,0.021552,20.095,3973,1440.8,589.52,0.77642,3973,0.77642,-0.0043344,-0.0132,0.10203,-0.0043344,-0.0132,0.10203,-1.4057e-11,8.4069e-12,-2.8822e-11,0,0,0,8.8198e-10,-8.6303e-10,1.8319e-08,-1.4057e-11,8.4069e-12,-2.8822e-11,-1.4057e-11,8.4069e-12,-2.8822e-11,0.0008,0.002,0.0012618
589.14,0.7317,0.175,0.7317,3.4694e-13,4625.6,0.025862,20.219,4625.6,1787,589.14,0.7317,4625.6,0.7317,-0.00028406,-0.01626,0.10629,-0.00028406,-0.01626,0.10629,2.9133e-12,1.8995e-11,-1.2859e-11,0,0,0,-1.7313e-09,-2.1072e-10,2.0189e-08,2.9134e-12,1.8995e-11,-1.2859e-11,2.9133e-12,1.8995e-11,-1.2859e-11,0.001,0.002,0.0012618
588.41,0.6192,0.175,0.6192,8.6736e-13,16898,0.038793,20.136,16898,3145.7,588.41,0.6192,16898,0.6192,0.0049702,-0.012451,0.092625,0.0049702,-0.012451,0.092625,2.5397e-11,1.9027e-11,1.1435e-11,0,0,0,-4.3894e-09,-3.0993e-11,3.0956e-08,2.5397e-11,1.9027e-11,1.1435e-11,2.5397e-11,1.9027e-11,1.1435e-11,0.0012,0.002,0.0012618
587.69,0.46198,0.175,0.46198,3.4694e-13,29749,0.056034,20.304,29749,4539,587.69,0.46198,29749,0.46198,0.001307,-0.0056466,0.061864,0.001307,-0.0056466,0.061864,3.8728e-11,6.6518e-12,-1.1396e-13,0,0,0,-5.4429e-09,-4.8887e-10,4.0866e-08,3.8728e-11,6.6518e-12,-1.1396e-13,3.8728e-11,6.6518e-12,-1.1396e-13,0.0014,0.002,0.0012618
586.87,0.41726,0.175,0.41726,1.0097e-28,1.25e+09,0.060345,20.465,1.25e+09,5225.3,586.87,0.41726,1.25e+09,0.41726,-0.0026491,0.00075817,0.036157,-0.0026491,0.00075817,0.036157,4.0484e-11,2.6937e-12,6.9956e-12,0,0,0,-4.2399e-09,-1.3034e-09,4.4665e-08,4.0484e-11,2.6936e-12,6.9956e-12,4.0484e-11,2.6937e-12,6.9956e-12,0.0016,0.002,0.0012618
585.24,0.52976,0.175,0.52976,5.2042e-13,1.25e+09,0.047414,20.323,1.25e+09,4839.2,585.24,0.52976,1.25e+09,0.52976,-0.013803,0.00064551,0.040936,-0.013803,0.00064551,0.040936,2.1309e-11,-9.8145e-12,4.6564e-11,0,0,0,-2.5117e-09,-1.2228e-09,4.2169e-08,2.1309e-11,-9.8145e-12,4.6564e-11,2.1309e-11,-9.8145e-12,4.6564e-11,0.0018,0.002,0.0012618
583.73,0.46198,0.175,0.46198,6.9389e-13,1.2503e+09,0.056034,20.708,1.2503e+09,5115.9,583.73,0.46198,1.2503e+09,0.46198,-0.020882,-0.0033364,0.073785,-0.020882,-0.0033364,0.073785,4.8307e-12,-3.2292e-11,4.3637e-11,0,0,0,-4.8616e-09,1.1828e-10,4.3219e-08,4.8306e-12,-3.2292e-11,4.3637e-11,4.8307e-12,-3.2292e-11,4.3637e-11,0.002,0.002,0.0012618
581.44,0.46057,0.175,0.46057,6.9389e-13,2.5003e+09,0.068965,20.898,2.5003e+09,5468.8,581.44,0.46057,2.5003e+09,0.46057,-0.016031,-0.0031479,0.084092,-0.016031,-0.0031479,0.084092,-1.3725e-14,-3.6336e-11,1.7531e-11,0,0,0,-5.5671e-09,1.0865e-09,4.1749e-08,-1.3775e-14,-3.6336e-11,1.7531e-11,-1.3725e-14,-3.6336e-11,1.7531e-11,0.0022,0.002,0.0012618
579.02,0.57307,0.175,0.57307,1.2143e-12,1.2516e+09,0.090517,20.993,1.2516e+09,5888.8,579.02,0.57307,1.2516e+09,0.57307,-0.0097137,-0.0019631,0.078235,-0.0097137,-0.0019631,0.078235,4.6192e-12,-3.7846e-11,1.689e-13,0,0,0,-3.9684e-09,1.7586e-09,3.2102e-08,4.6192e-12,-3.7846e-11,1.6891e-13,4.6192e-12,-3.7846e-11,1.689e-13,0.0024,0.002,0.0012618
576.96,0.64085,0.175,0.64085,1.0408e-12,1.5847e+06,0.077586,21.142,1.5847e+06,4686.2,576.96,0.64085,1.5847e+06,0.64085,-0.0043056,-0.00094723,0.083065,-0.0043056,-0.00094723,0.083065,4.6192e-12,-3.7846e-11,1.689e-13,0,0,0,-2.4842e-09,1.5879e-09,2.1072e-08,4.6192e-12,-3.7846e-11,1.6891e-13,4.6192e-12,-3.7846e-11,1.689e-13,0.0026,0.002,0.0012618
574.82,0.75335,0.175,0.75335,1.7347e-13,2205.6,0.030172,21.188,2205.6,1860.9,574.82,0.75335,2205.6,0.75335,-0.0030612,-0.0014136,0.078661,-0.0030612,-0.0014136,0.078661,4.3654e-12,-2.329e-11,-3.3409e-12,0,0,0,-1.1144e-09,5.7457e-10,8.661e-09,4.3654e-12,-2.329e-11,-3.3409e-12,4.3654e-12,-2.329e-11,-3.3409e-12,0.0028,0.002,0.0012618
573,0.82113,0.175,0.82113,0,852.21,0,21.277,852.21,0,573,0.82113,852.21,0.82113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.002,0.0012618
573,0.82113,0.175,0.82113,0,1036.1,0,19.345,1036.1,0,573,0.82113,1036.1,0.82113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003,-0.002,0.0015141
575.1,0.64085,0.175,0.64085,3.4694e-13,21764,0.043103,19.595,21764,2839.3,575.1,0.64085,21764,0.64085,0.00018731,0.00085635,0.069461,0.00018731,0.00085635,0.069461,-1.6565e-12,-2.1515e-11,-2.1489e-12,0,0,0,7.6933e-10,-9.5507e-10,2.0986e-08,-1.6566e-12,-2.1515e-11,-2.1489e-12,-1.6565e-12,-2.1515e-11,-2.1489e-12,-0.0028,-0.002,0.0015141
577.48,0.39278,0.175,0.39278,8.6736e-13,1.2516e+09,0.10776,19.596,1.2516e+09,7122.3,577.48,0.39278,1.2516e+09,0.39278,0.010973,0.0011916,0.056388,0.010973,0.0011916,0.056388,2.114e-12,-2.8251e-11,-2.3438e-12,0,0,0,2.8269e-09,-1.4488e-09,5.0344e-08,2.114e-12,-2.8251e-11,-2.3438e-12,2.114e-12,-2.8251e-11,-2.3438e-12,-0.0026,-0.002,0.0015141
580.37,0.34807,0.175,0.34807,8.6736e-13,1.2515e+09,0.11207,19.291,1.2515e+09,7391.6,580.37,0.34807,1.2515e+09,0.34807,0.018771,0.00063573,0.074111,0.018771,0.00063573,0.074111,-7.1938e-12,-3.1182e-11,-1.0155e-11,0,0,0,3.1229e-09,-1.3533e-09,5.1462e-08,-7.1939e-12,-3.1182e-11,-1.0155e-11,-7.1938e-12,-3.1182e-11,-1.0155e-11,-0.0024,-0.002,0.0015141
582.37,0.55142,0.175,0.55142,-2.5244e-28,6495.6,0.051724,18.912,6495.6,3572.2,582.37,0.55142,6495.6,0.55142,0.015992,0.00018424,0.11597,0.015992,0.00018424,0.11597,-2.9036e-12,-2.7863e-11,-1.5685e-11,0,0,0,-1.2036e-09,-6.2145e-10,2.9959e-08,-2.9036e-12,-2.7863e-11,-1.5685e-11,-2.9036e-12,-2.7863e-11,-1.5685e-11,-0.0022,-0.002,0.0015141
583.62,0.57448,0.175,0.57448,1.7347e-13,1.25e+09,0.047414,18.799,1.25e+09,3534.1,583.62,0.57448,1.25e+09,0.57448,-0.0023107,-0.0025582,0.10036,-0.0023107,-0.0025582,0.10036,3.8898e-12,-2.7775e-11,-2.862e-11,0,0,0,-1.0368e-08,2.3781e-09,4.8e-08,3.8898e-12,-2.7775e-11,-2.862e-11,3.8898e-12,-2.7775e-11,-2.862e-11,-0.002,-0.002,0.0015141
585.21,0.30476,0.175,0.30476,1.5613e-12,1.2509e+09,0.086207,18.883,1.2509e+09,7138.9,585.21,0.30476,1.2509e+09,0.30476,-0.0097486,-0.0024734,0.041806,-0.0097486,-0.0024734,0.041806,1.1811e-11,-4.7195e-11,-2.7582e-11,0,0,0,-1.8635e-08,3.1464e-09,8.9973e-08,1.1811e-11,-4.7195e-11,-2.7582e-11,1.1811e-11,-4.7195e-11,-2.7582e-11,-0.0018,-0.002,0.0015141
586.96,0.30476,0.175,0.30476,8.6736e-13,1.2509e+09,0.086207,19.496,1.2509e+09,7158.4,586.96,0.30476,1.2509e+09,0.30476,-0.0088124,0.00071858,0.032137,-0.0088124,0.00071858,0.032137,1.6563e-11,-4.4216e-11,-2.6586e-11,0,0,0,-1.5648e-08,2.1521e-09,8.844e-08,1.6563e-11,-4.4216e-11,-2.6586e-11,1.6563e-11,-4.4216e-11,-2.6586e-11,-0.0016,-0.002,0.0015141
