# Position f_temp[0]
-0.00157172 1109.03
-0.00186356 1108.95
-0.000721464 1118.82
-0.00871159 668.057
-0.00792034 786.606
-0.00658324 900.904
-0.00614308 901.378
-0.00630919 900.873
-0.00561541 951.939
-0.00470747 985.032
-0.00345949 1045.05
-0.00393233 1044.63
-0.00313652 1071.28
-0.00254569 1093.36
-0.00186336 1109
-0.000890224 1118.82
-0.00950743 609.332
-0.00832529 747.385
-0.00778998 784.111
-0.00734043 784.775
-0.00668851 859.865
-0.00525876 985.869
-0.00437532 1021.2
-0.00357151 1048.1
-0.00240474 1096.74
-0.00122601 1122.25
-0.00191209 1110.7
-0.00011553 1128.06
-0.00950096 609.256
-0.00870342 675.957
-0.00789469 793.852
-0.00611364 906.173
-0.00684598 859.696
-0.00520178 981.679
-0.00545694 940.594
-0.0046877 986.301
-0.00372621 1048.06
-0.00280536 1075.17
-0.00256669 1093.49
-0.00211495 1092.63
-0.00106924 1122.29
-0.00950373 609.487
-0.00866277 739.18
-0.0073462 794.819
-0.00627305 892.32
-0.00532515 981.715
-0.00433996 1020.23
-0.00338663 1053.87
-0.00191133 1110.44
-0.00118244 1120.65
-0.00104132 1118.94
-0.000364183 1126.04
-0.00950158 610.717
-0.00884279 669.607
-0.0080964 731.641
-0.00870364 677.172
-0.00714736 838.808
-0.006288 896.014
-0.00557923 941.162
-0.00536488 949.736
-0.00478471 984.993
-0.00457554 1019.98
-0.00391728 1053.56
-0.00338681 1049.87
-0.00248348 1092.44
-0.00134725 1110.69
-0.000124528 1126.05
-0.000444534 1123.62
-0.00950687 610.822
-0.00818222 731.717
-0.00738817 791.311
-0.00620363 896.242
-0.00550982 949.661
-0.00451444 1016.24
-0.00347274 1049.71
-0.00229822 1095.18
-0.00129423 1119.41
-0.00185435 1110.75
-0.000562879 1123.62
-0.00950253 610.684
-0.00809398 723.921
-0.00894372 675.479
-0.00722898 833.353
-0.00623068 905.955
-0.00682318 834.285
-0.00514176 987.459
-0.00584412 943.232
-0.00419288 1023.58
-0.00344864 1053.21
-0.00351706 1053.21
-0.00276739 1075.24
-0.00108075 1122.28
-0.00164465 1112.91
-0.000177415 1130.08
-0.00950835 609.783
-0.00846378 723.495
-0.00783599 784.043
-0.00746833 787.364
-0.00663681 902.146
-0.00588457 941.028
-0.00492037 987.538
-0.00306601 1074.24
-0.00398333 1053.21
-0.00251817 1099.29
-0.00122446 1123.77
-0.00188452 1111.91
-0.000332302 1128.09
-0.0089352 666.844
-0.00801262 730.751
-0.00671254 845.413
-0.00578294 943.552
-0.00451285 1019.26
-0.00362563 1053.63
-0.00237597 1097.58
-0.00152099 1111.96
-0.000848765 1122.73
-0.000547157 1127.5
-0.00950966 604.521
-0.00811689 731.058
-0.00721243 844.556
-0.00612902 892.291
-0.00653188 898.003
-0.00502469 983.58
-0.00401808 1019.73
-0.00303588 1078.74
-0.00211119 1096.22
-0.00139751 1110.84
-0.000891957 1122.71
-0.00950888 616.11
-0.00899372 670.752
-0.00855324 730.554
-0.00768412 795.615
-0.00696158 839.103
-0.00610759 895.568
-0.00512202 978.44
-0.0042273 1016.59
-0.00447017 1020.08
-0.00339977 1055.06
-0.00259949 1095.16
-0.00191518 1112.77
-0.000680936 1122.72
